,id,deviceId,action,createdLogAt,createdLogBy,changedFields,status,name,deviceType,gatewayId,platform,version,areaId,location,macAddress,nodeId,stateUpdateDuration,online,settings,data,lastUsedEnergy,usedEnergy,relayId,expiredDIM,expiredRelaySt,amqpModifiedAt
1922,403961,prd_4d9cfe68-b01c-473b-a7b7-20ac7aac235e,updated,2019-11-19 05:14:15,,"[""online""]",active,PHOTO_200,PHOTO,74030b1220158e3b283e4af9,RF_868,3.0.0_002,,POINT (0.0001 0.001),00124b00168ac7d5,200,10,0,{},"{""error"":0,""photo"":0}",0,,,,,2019-11-19 05:14:15
1923,403962,prd_4d9cfe68-b01c-473b-a7b7-20ac7aac235e,updated,2019-11-19 05:14:15,,"[""online""]",active,PHOTO_200,PHOTO,74030b1220158e3b283e4af9,RF_868,3.0.0_002,,POINT (0.0001 0.001),00124b00168ac7d5,200,10,1,{},"{""error"":0,""photo"":264}",0,,,,,2019-11-19 05:14:15
1924,403963,prd_cb51000e-d98c-43d1-97ef-3142b0c84720,updated,2019-11-19 05:14:27,,"[""data.dimmers"",""data.sensors""]",active,LIGHT_20626,LIGHT,c4ef9f42d092244e9bf88d18,RF_868,3.0.0_003,are_dc1051b7-5a45-4477-b9e5-7ad68696bd20,POINT (0 0),00124b001c7348c0,20626,10,1,"{""light_type"":""street_light"",""dimmer_standard"":""0-10V"",""max_driver_dimmer"":170,""max_power"":50,""min_power"":5,""time_dimmer"":2000,""group"":60}","{""dimmers"":[160,255,255,255],""script"":""static"",""sensors"":[{""port"":5,""is_open"":true,""sensor_type"":""HUMIDITY"",""error"":26,""humidity"":""46.069977"",""temperature"":""30.658997""},{""port"":6,""is_open"":false,""sensor_type"":""""},{""port"":7,""is_open"":false,""sensor_type"":""""},{""port"":8,""is_open"":false,""sensor_type"":""""}]}",0,,,2019-11-20 03:31:44,,2019-11-19 05:14:27
1925,403964,prd_cb51000e-d98c-43d1-97ef-3142b0c84720,updated,2019-11-19 05:14:50,,"[""data.dimmers"",""data.sensors""]",active,LIGHT_20626,LIGHT,c4ef9f42d092244e9bf88d18,RF_868,3.0.0_003,are_dc1051b7-5a45-4477-b9e5-7ad68696bd20,POINT (0 0),00124b001c7348c0,20626,10,1,"{""light_type"":""street_light"",""dimmer_standard"":""0-10V"",""max_driver_dimmer"":170,""max_power"":50,""min_power"":5,""time_dimmer"":2000,""group"":60}","{""dimmers"":[160,255,255,255],""script"":""static"",""sensors"":[{""port"":5,""is_open"":true,""sensor_type"":""HUMIDITY"",""error"":26,""humidity"":""46.009979"",""temperature"":""30.658997""},{""port"":6,""is_open"":false,""sensor_type"":""""},{""port"":7,""is_open"":false,""sensor_type"":""""},{""port"":8,""is_open"":false,""sensor_type"":""""}]}",0,,,2019-11-20 03:31:44,,2019-11-19 05:14:50
1926,403965,prd_cb51000e-d98c-43d1-97ef-3142b0c84720,updated,2019-11-19 05:15:00,,"[""data.dimmers"",""data.sensors""]",active,LIGHT_20626,LIGHT,c4ef9f42d092244e9bf88d18,RF_868,3.0.0_003,are_dc1051b7-5a45-4477-b9e5-7ad68696bd20,POINT (0 0),00124b001c7348c0,20626,10,1,"{""light_type"":""street_light"",""dimmer_standard"":""0-10V"",""max_driver_dimmer"":170,""max_power"":50,""min_power"":5,""time_dimmer"":2000,""group"":60}","{""dimmers"":[160,255,255,255],""script"":""static"",""sensors"":[{""port"":5,""is_open"":true,""sensor_type"":""HUMIDITY"",""error"":26,""humidity"":""46.099976"",""temperature"":""30.649994""},{""port"":6,""is_open"":false,""sensor_type"":""""},{""port"":7,""is_open"":false,""sensor_type"":""""},{""port"":8,""is_open"":false,""sensor_type"":""""}]}",0,,,2019-11-20 03:31:44,,2019-11-19 05:15:00
1927,403966,prd_ae12cd17-e1ca-4c4f-8560-11a5792bfc61,updated,2019-11-19 05:15:10,,"[""data.photo""]",active,PHOTO_201,PHOTO,74030b1220158e3b283e4af9,RF_868,3.0.0_002,,POINT (0.0001 0.001),00124b00168ad1b6,201,10,1,{},"{""error"":0,""photo"":59}",0,,,,,2019-11-19 05:15:10
1928,403967,prd_685995fd-ad2c-41a9-a784-cd147b3dacb8,updated,2019-11-19 05:15:10,,"[""data.photo""]",active,PHOTO_202,PHOTO,74030b1220158e3b283e4af9,RF_868,3.0.0_002,,POINT (0.0001 0.001),00124b001684eed2,202,10,1,{},"{""error"":0,""photo"":622}",0,,,,,2019-11-19 05:15:10
1929,403968,prd_4d9cfe68-b01c-473b-a7b7-20ac7aac235e,updated,2019-11-19 05:15:10,,"[""data.photo""]",active,PHOTO_200,PHOTO,74030b1220158e3b283e4af9,RF_868,3.0.0_002,,POINT (0.0001 0.001),00124b00168ac7d5,200,10,1,{},"{""error"":0,""photo"":261}",0,,,,,2019-11-19 05:15:10
1930,403969,prd_685995fd-ad2c-41a9-a784-cd147b3dacb8,updated,2019-11-19 05:15:21,,"[""data.photo""]",active,PHOTO_202,PHOTO,74030b1220158e3b283e4af9,RF_868,3.0.0_002,,POINT (0.0001 0.001),00124b001684eed2,202,10,1,{},"{""error"":0,""photo"":619}",0,,,,,2019-11-19 05:15:21
1931,403970,prd_cb51000e-d98c-43d1-97ef-3142b0c84720,updated,2019-11-19 05:15:23,,"[""data.dimmers"",""data.sensors""]",active,LIGHT_20626,LIGHT,c4ef9f42d092244e9bf88d18,RF_868,3.0.0_003,are_dc1051b7-5a45-4477-b9e5-7ad68696bd20,POINT (0 0),00124b001c7348c0,20626,10,1,"{""light_type"":""street_light"",""dimmer_standard"":""0-10V"",""max_driver_dimmer"":170,""max_power"":50,""min_power"":5,""time_dimmer"":2000,""group"":60}","{""dimmers"":[160,255,255,255],""script"":""static"",""sensors"":[{""port"":5,""is_open"":true,""sensor_type"":""HUMIDITY"",""error"":26,""humidity"":""46.039978"",""temperature"":""30.649994""},{""port"":6,""is_open"":false,""sensor_type"":""""},{""port"":7,""is_open"":false,""sensor_type"":""""},{""port"":8,""is_open"":false,""sensor_type"":""""}]}",0,,,2019-11-20 03:31:44,,2019-11-19 05:15:23
1932,403971,prd_cb51000e-d98c-43d1-97ef-3142b0c84720,updated,2019-11-19 05:15:46,,"[""data.dimmers"",""data.sensors""]",active,LIGHT_20626,LIGHT,c4ef9f42d092244e9bf88d18,RF_868,3.0.0_003,are_dc1051b7-5a45-4477-b9e5-7ad68696bd20,POINT (0 0),00124b001c7348c0,20626,10,1,"{""light_type"":""street_light"",""dimmer_standard"":""0-10V"",""max_driver_dimmer"":170,""max_power"":50,""min_power"":5,""time_dimmer"":2000,""group"":60}","{""dimmers"":[160,255,255,255],""script"":""static"",""sensors"":[{""port"":5,""is_open"":true,""sensor_type"":""HUMIDITY"",""error"":26,""humidity"":""46.039978"",""temperature"":""30.629990""},{""port"":6,""is_open"":false,""sensor_type"":""""},{""port"":7,""is_open"":false,""sensor_type"":""""},{""port"":8,""is_open"":false,""sensor_type"":""""}]}",0,,,2019-11-20 03:31:44,,2019-11-19 05:15:46
1933,403972,prd_cb51000e-d98c-43d1-97ef-3142b0c84720,updated,2019-11-19 05:15:59,,"[""data.dimmers"",""data.sensors""]",active,LIGHT_20626,LIGHT,c4ef9f42d092244e9bf88d18,RF_868,3.0.0_003,are_dc1051b7-5a45-4477-b9e5-7ad68696bd20,POINT (0 0),00124b001c7348c0,20626,10,1,"{""light_type"":""street_light"",""dimmer_standard"":""0-10V"",""max_driver_dimmer"":170,""max_power"":50,""min_power"":5,""time_dimmer"":2000,""group"":60}","{""dimmers"":[160,255,255,255],""script"":""static"",""sensors"":[{""port"":5,""is_open"":true,""sensor_type"":""HUMIDITY"",""error"":26,""humidity"":""45.969971"",""temperature"":""30.649994""},{""port"":6,""is_open"":false,""sensor_type"":""""},{""port"":7,""is_open"":false,""sensor_type"":""""},{""port"":8,""is_open"":false,""sensor_type"":""""}]}",0,,,2019-11-20 03:31:44,,2019-11-19 05:15:59
1934,403973,prd_cb51000e-d98c-43d1-97ef-3142b0c84720,updated,2019-11-19 05:16:10,,"[""data.dimmers"",""data.sensors""]",active,LIGHT_20626,LIGHT,c4ef9f42d092244e9bf88d18,RF_868,3.0.0_003,are_dc1051b7-5a45-4477-b9e5-7ad68696bd20,POINT (0 0),00124b001c7348c0,20626,10,1,"{""light_type"":""street_light"",""dimmer_standard"":""0-10V"",""max_driver_dimmer"":170,""max_power"":50,""min_power"":5,""time_dimmer"":2000,""group"":60}","{""dimmers"":[160,255,255,255],""script"":""static"",""sensors"":[{""port"":5,""is_open"":true,""sensor_type"":""HUMIDITY"",""error"":26,""humidity"":""45.969971"",""temperature"":""30.638992""},{""port"":6,""is_open"":false,""sensor_type"":""""},{""port"":7,""is_open"":false,""sensor_type"":""""},{""port"":8,""is_open"":false,""sensor_type"":""""}]}",0,,,2019-11-20 03:31:44,,2019-11-19 05:16:10
1935,403974,prd_cb51000e-d98c-43d1-97ef-3142b0c84720,updated,2019-11-19 05:16:21,,"[""data.dimmers"",""data.sensors""]",active,LIGHT_20626,LIGHT,c4ef9f42d092244e9bf88d18,RF_868,3.0.0_003,are_dc1051b7-5a45-4477-b9e5-7ad68696bd20,POINT (0 0),00124b001c7348c0,20626,10,1,"{""light_type"":""street_light"",""dimmer_standard"":""0-10V"",""max_driver_dimmer"":170,""max_power"":50,""min_power"":5,""time_dimmer"":2000,""group"":60}","{""dimmers"":[160,255,255,255],""script"":""static"",""sensors"":[{""port"":5,""is_open"":true,""sensor_type"":""HUMIDITY"",""error"":26,""humidity"":""45.969971"",""temperature"":""30.629990""},{""port"":6,""is_open"":false,""sensor_type"":""""},{""port"":7,""is_open"":false,""sensor_type"":""""},{""port"":8,""is_open"":false,""sensor_type"":""""}]}",0,,,2019-11-20 03:31:44,,2019-11-19 05:16:21
1936,403975,prd_4d9cfe68-b01c-473b-a7b7-20ac7aac235e,updated,2019-11-19 05:16:34,,"[""online""]",active,PHOTO_200,PHOTO,74030b1220158e3b283e4af9,RF_868,3.0.0_002,,POINT (0.0001 0.001),00124b00168ac7d5,200,10,0,{},"{""error"":0,""photo"":0}",0,,,,,2019-11-19 05:16:34
1937,403976,prd_4d9cfe68-b01c-473b-a7b7-20ac7aac235e,updated,2019-11-19 05:16:36,,"[""online""]",active,PHOTO_200,PHOTO,74030b1220158e3b283e4af9,RF_868,3.0.0_002,,POINT (0.0001 0.001),00124b00168ac7d5,200,10,1,{},"{""error"":0,""photo"":261}",0,,,,,2019-11-19 05:16:36
1938,403977,prd_61a0fd30-a155-45a2-8580-86fb856ab272,updated,2019-11-19 05:16:56,,"[""online""]",active,RELAY_21000,RELAY,74030b1220158e3b283e4af9,RF_868,3.0.0_002,,POINT (0.0001 0.001),00124b0016866afa,21000,10,0,"{""relay_type"":""relay_2ch""}","{""error"":0,""states"":0}",0,,,,2019-11-20 01:35:13,2019-11-19 05:16:56
1939,403978,prd_61a0fd30-a155-45a2-8580-86fb856ab272,updated,2019-11-19 05:16:56,,"[""online""]",active,RELAY_21000,RELAY,74030b1220158e3b283e4af9,RF_868,3.0.0_002,,POINT (0.0001 0.001),00124b0016866afa,21000,10,1,"{""relay_type"":""relay_2ch""}","{""error"":0,""states"":[true,true,false,false]}",0,,,,2019-11-20 01:35:13,2019-11-19 05:16:56
1940,403979,prd_cb51000e-d98c-43d1-97ef-3142b0c84720,updated,2019-11-19 05:17:07,,"[""data.dimmers"",""data.sensors""]",active,LIGHT_20626,LIGHT,c4ef9f42d092244e9bf88d18,RF_868,3.0.0_003,are_dc1051b7-5a45-4477-b9e5-7ad68696bd20,POINT (0 0),00124b001c7348c0,20626,10,1,"{""light_type"":""street_light"",""dimmer_standard"":""0-10V"",""max_driver_dimmer"":170,""max_power"":50,""min_power"":5,""time_dimmer"":2000,""group"":60}","{""dimmers"":[160,255,255,255],""script"":""static"",""sensors"":[{""port"":5,""is_open"":true,""sensor_type"":""HUMIDITY"",""error"":26,""humidity"":""45.909973"",""temperature"":""30.629990""},{""port"":6,""is_open"":false,""sensor_type"":""""},{""port"":7,""is_open"":false,""sensor_type"":""""},{""port"":8,""is_open"":false,""sensor_type"":""""}]}",0,,,2019-11-20 03:31:44,,2019-11-19 05:17:07
1941,403980,prd_685995fd-ad2c-41a9-a784-cd147b3dacb8,updated,2019-11-19 05:17:17,,"[""online""]",active,PHOTO_202,PHOTO,74030b1220158e3b283e4af9,RF_868,3.0.0_002,,POINT (0.0001 0.001),00124b001684eed2,202,10,0,{},"{""error"":0,""photo"":0}",0,,,,,2019-11-19 05:17:17
1942,403981,prd_685995fd-ad2c-41a9-a784-cd147b3dacb8,updated,2019-11-19 05:17:19,,"[""online""]",active,PHOTO_202,PHOTO,74030b1220158e3b283e4af9,RF_868,3.0.0_002,,POINT (0.0001 0.001),00124b001684eed2,202,10,1,{},"{""error"":0,""photo"":619}",0,,,,,2019-11-19 05:17:19
1943,403982,prd_685995fd-ad2c-41a9-a784-cd147b3dacb8,updated,2019-11-19 05:17:28,,"[""data.photo""]",active,PHOTO_202,PHOTO,74030b1220158e3b283e4af9,RF_868,3.0.0_002,,POINT (0.0001 0.001),00124b001684eed2,202,10,1,{},"{""error"":0,""photo"":622}",0,,,,,2019-11-19 05:17:28
1944,403983,prd_4d9cfe68-b01c-473b-a7b7-20ac7aac235e,updated,2019-11-19 05:17:39,,"[""data.photo""]",active,PHOTO_200,PHOTO,74030b1220158e3b283e4af9,RF_868,3.0.0_002,,POINT (0.0001 0.001),00124b00168ac7d5,200,10,1,{},"{""error"":0,""photo"":264}",0,,,,,2019-11-19 05:17:39
1945,403984,prd_685995fd-ad2c-41a9-a784-cd147b3dacb8,updated,2019-11-19 05:17:39,,"[""data.photo""]",active,PHOTO_202,PHOTO,74030b1220158e3b283e4af9,RF_868,3.0.0_002,,POINT (0.0001 0.001),00124b001684eed2,202,10,1,{},"{""error"":0,""photo"":625}",0,,,,,2019-11-19 05:17:39
1946,403985,prd_ae12cd17-e1ca-4c4f-8560-11a5792bfc61,updated,2019-11-19 05:17:39,,"[""data.photo""]",active,PHOTO_201,PHOTO,74030b1220158e3b283e4af9,RF_868,3.0.0_002,,POINT (0.0001 0.001),00124b00168ad1b6,201,10,1,{},"{""error"":0,""photo"":62}",0,,,,,2019-11-19 05:17:39
1947,403986,prd_cb51000e-d98c-43d1-97ef-3142b0c84720,updated,2019-11-19 05:17:40,,"[""data.dimmers"",""data.sensors""]",active,LIGHT_20626,LIGHT,c4ef9f42d092244e9bf88d18,RF_868,3.0.0_003,are_dc1051b7-5a45-4477-b9e5-7ad68696bd20,POINT (0 0),00124b001c7348c0,20626,10,1,"{""light_type"":""street_light"",""dimmer_standard"":""0-10V"",""max_driver_dimmer"":170,""max_power"":50,""min_power"":5,""time_dimmer"":2000,""group"":60}","{""dimmers"":[160,255,255,255],""script"":""static"",""sensors"":[{""port"":5,""is_open"":true,""sensor_type"":""HUMIDITY"",""error"":26,""humidity"":""45.899994"",""temperature"":""30.609985""},{""port"":6,""is_open"":false,""sensor_type"":""""},{""port"":7,""is_open"":false,""sensor_type"":""""},{""port"":8,""is_open"":false,""sensor_type"":""""}]}",0,,,2019-11-20 03:31:44,,2019-11-19 05:17:40
1948,403987,prd_685995fd-ad2c-41a9-a784-cd147b3dacb8,updated,2019-11-19 05:17:51,,"[""data.photo""]",active,PHOTO_202,PHOTO,74030b1220158e3b283e4af9,RF_868,3.0.0_002,,POINT (0.0001 0.001),00124b001684eed2,202,10,1,{},"{""error"":0,""photo"":622}",0,,,,,2019-11-19 05:17:51
1949,403988,prd_cb51000e-d98c-43d1-97ef-3142b0c84720,updated,2019-11-19 05:17:53,,"[""data.dimmers"",""data.sensors""]",active,LIGHT_20626,LIGHT,c4ef9f42d092244e9bf88d18,RF_868,3.0.0_003,are_dc1051b7-5a45-4477-b9e5-7ad68696bd20,POINT (0 0),00124b001c7348c0,20626,10,1,"{""light_type"":""street_light"",""dimmer_standard"":""0-10V"",""max_driver_dimmer"":170,""max_power"":50,""min_power"":5,""time_dimmer"":2000,""group"":60}","{""dimmers"":[160,255,255,255],""script"":""static"",""sensors"":[{""port"":5,""is_open"":true,""sensor_type"":""HUMIDITY"",""error"":26,""humidity"":""45.869995"",""temperature"":""30.629990""},{""port"":6,""is_open"":false,""sensor_type"":""""},{""port"":7,""is_open"":false,""sensor_type"":""""},{""port"":8,""is_open"":false,""sensor_type"":""""}]}",0,,,2019-11-20 03:31:44,,2019-11-19 05:17:53
1950,403989,prd_685995fd-ad2c-41a9-a784-cd147b3dacb8,updated,2019-11-19 05:18:01,,"[""data.photo""]",active,PHOTO_202,PHOTO,74030b1220158e3b283e4af9,RF_868,3.0.0_002,,POINT (0.0001 0.001),00124b001684eed2,202,10,1,{},"{""error"":0,""photo"":631}",0,,,,,2019-11-19 05:18:01
1951,403990,prd_4d9cfe68-b01c-473b-a7b7-20ac7aac235e,updated,2019-11-19 05:18:01,,"[""data.photo""]",active,PHOTO_200,PHOTO,74030b1220158e3b283e4af9,RF_868,3.0.0_002,,POINT (0.0001 0.001),00124b00168ac7d5,200,10,1,{},"{""error"":0,""photo"":267}",0,,,,,2019-11-19 05:18:01
1952,403991,prd_cb51000e-d98c-43d1-97ef-3142b0c84720,updated,2019-11-19 05:18:04,,"[""data.dimmers"",""data.sensors""]",active,LIGHT_20626,LIGHT,c4ef9f42d092244e9bf88d18,RF_868,3.0.0_003,are_dc1051b7-5a45-4477-b9e5-7ad68696bd20,POINT (0 0),00124b001c7348c0,20626,10,1,"{""light_type"":""street_light"",""dimmer_standard"":""0-10V"",""max_driver_dimmer"":170,""max_power"":50,""min_power"":5,""time_dimmer"":2000,""group"":60}","{""dimmers"":[160,255,255,255],""script"":""static"",""sensors"":[{""port"":5,""is_open"":true,""sensor_type"":""HUMIDITY"",""error"":26,""humidity"":""45.839996"",""temperature"":""30.618988""},{""port"":6,""is_open"":false,""sensor_type"":""""},{""port"":7,""is_open"":false,""sensor_type"":""""},{""port"":8,""is_open"":false,""sensor_type"":""""}]}",0,,,2019-11-20 03:31:44,,2019-11-19 05:18:04
1953,403992,prd_cb51000e-d98c-43d1-97ef-3142b0c84720,updated,2019-11-19 05:18:16,,"[""data.dimmers"",""data.sensors""]",active,LIGHT_20626,LIGHT,c4ef9f42d092244e9bf88d18,RF_868,3.0.0_003,are_dc1051b7-5a45-4477-b9e5-7ad68696bd20,POINT (0 0),00124b001c7348c0,20626,10,1,"{""light_type"":""street_light"",""dimmer_standard"":""0-10V"",""max_driver_dimmer"":170,""max_power"":50,""min_power"":5,""time_dimmer"":2000,""group"":60}","{""dimmers"":[160,255,255,255],""script"":""static"",""sensors"":[{""port"":5,""is_open"":true,""sensor_type"":""HUMIDITY"",""error"":26,""humidity"":""45.839996"",""temperature"":""30.638992""},{""port"":6,""is_open"":false,""sensor_type"":""""},{""port"":7,""is_open"":false,""sensor_type"":""""},{""port"":8,""is_open"":false,""sensor_type"":""""}]}",0,,,2019-11-20 03:31:44,,2019-11-19 05:18:16
1954,403993,prd_cb51000e-d98c-43d1-97ef-3142b0c84720,updated,2019-11-19 05:18:38,,"[""data.dimmers"",""data.sensors""]",active,LIGHT_20626,LIGHT,c4ef9f42d092244e9bf88d18,RF_868,3.0.0_003,are_dc1051b7-5a45-4477-b9e5-7ad68696bd20,POINT (0 0),00124b001c7348c0,20626,10,1,"{""light_type"":""street_light"",""dimmer_standard"":""0-10V"",""max_driver_dimmer"":170,""max_power"":50,""min_power"":5,""time_dimmer"":2000,""group"":60}","{""dimmers"":[160,255,255,255],""script"":""static"",""sensors"":[{""port"":5,""is_open"":true,""sensor_type"":""HUMIDITY"",""error"":26,""humidity"":""45.799988"",""temperature"":""30.598999""},{""port"":6,""is_open"":false,""sensor_type"":""""},{""port"":7,""is_open"":false,""sensor_type"":""""},{""port"":8,""is_open"":false,""sensor_type"":""""}]}",0,,,2019-11-20 03:31:44,,2019-11-19 05:18:38
1955,403994,prd_cb51000e-d98c-43d1-97ef-3142b0c84720,updated,2019-11-19 05:18:48,,"[""data.dimmers"",""data.sensors""]",active,LIGHT_20626,LIGHT,c4ef9f42d092244e9bf88d18,RF_868,3.0.0_003,are_dc1051b7-5a45-4477-b9e5-7ad68696bd20,POINT (0 0),00124b001c7348c0,20626,10,1,"{""light_type"":""street_light"",""dimmer_standard"":""0-10V"",""max_driver_dimmer"":170,""max_power"":50,""min_power"":5,""time_dimmer"":2000,""group"":60}","{""dimmers"":[160,255,255,255],""script"":""static"",""sensors"":[{""port"":5,""is_open"":true,""sensor_type"":""HUMIDITY"",""error"":26,""humidity"":""45.769989"",""temperature"":""30.609985""},{""port"":6,""is_open"":false,""sensor_type"":""""},{""port"":7,""is_open"":false,""sensor_type"":""""},{""port"":8,""is_open"":false,""sensor_type"":""""}]}",0,,,2019-11-20 03:31:44,,2019-11-19 05:18:48
1956,403995,prd_edb03374-fccc-4236-80ce-bea02b1ceb77,updated,2019-11-19 05:19:07,,"[""online""]",active,LIGHT_20002,LIGHT,74030b1220158e3b283e4af9,RF_868,3.0.0_003,,POINT (0.0001 0.001),00124b001c734b9a,20002,10,0,"{""light_type"":""bay_light"",""dimmer_standard"":""0-10V"",""max_driver_dimmer"":135,""min_power"":10,""max_power"":90,""time_dimmer"":2000,""group"":0}","{""error"":0,""script"":0,""dimmers"":0,""sensors"":0}",0,,,2019-11-20 02:33:00,,2019-11-19 05:19:07
1957,403996,prd_edb03374-fccc-4236-80ce-bea02b1ceb77,updated,2019-11-19 05:19:09,,"[""online""]",active,LIGHT_20002,LIGHT,74030b1220158e3b283e4af9,RF_868,3.0.0_003,,POINT (0.0001 0.001),00124b001c734b9a,20002,10,1,"{""light_type"":""bay_light"",""dimmer_standard"":""0-10V"",""max_driver_dimmer"":135,""min_power"":10,""max_power"":90,""time_dimmer"":2000,""group"":0}","{""error"":0,""script"":""static"",""dimmers"":[153,255,255,255],""sensors"":[{""port"":5,""is_open"":false,""sensor_type"":""""},{""port"":6,""is_open"":false,""sensor_type"":""""},{""port"":7,""is_open"":false,""sensor_type"":""""},{""port"":8,""is_open"":false,""sensor_type"":""""}]}",0,,,2019-11-20 02:33:00,,2019-11-19 05:19:09
1958,403997,prd_cb51000e-d98c-43d1-97ef-3142b0c84720,updated,2019-11-19 05:19:12,,"[""data.dimmers"",""data.sensors""]",active,LIGHT_20626,LIGHT,c4ef9f42d092244e9bf88d18,RF_868,3.0.0_003,are_dc1051b7-5a45-4477-b9e5-7ad68696bd20,POINT (0 0),00124b001c7348c0,20626,10,1,"{""light_type"":""street_light"",""dimmer_standard"":""0-10V"",""max_driver_dimmer"":170,""max_power"":50,""min_power"":5,""time_dimmer"":2000,""group"":60}","{""dimmers"":[160,255,255,255],""script"":""static"",""sensors"":[{""port"":5,""is_open"":true,""sensor_type"":""HUMIDITY"",""error"":26,""humidity"":""45.839996"",""temperature"":""30.598999""},{""port"":6,""is_open"":false,""sensor_type"":""""},{""port"":7,""is_open"":false,""sensor_type"":""""},{""port"":8,""is_open"":false,""sensor_type"":""""}]}",0,,,2019-11-20 03:31:44,,2019-11-19 05:19:12
1959,403998,prd_cb51000e-d98c-43d1-97ef-3142b0c84720,updated,2019-11-19 05:19:34,,"[""data.dimmers"",""data.sensors""]",active,LIGHT_20626,LIGHT,c4ef9f42d092244e9bf88d18,RF_868,3.0.0_003,are_dc1051b7-5a45-4477-b9e5-7ad68696bd20,POINT (0 0),00124b001c7348c0,20626,10,1,"{""light_type"":""street_light"",""dimmer_standard"":""0-10V"",""max_driver_dimmer"":170,""max_power"":50,""min_power"":5,""time_dimmer"":2000,""group"":60}","{""dimmers"":[160,255,255,255],""script"":""static"",""sensors"":[{""port"":5,""is_open"":true,""sensor_type"":""HUMIDITY"",""error"":26,""humidity"":""45.769989"",""temperature"":""30.609985""},{""port"":6,""is_open"":false,""sensor_type"":""""},{""port"":7,""is_open"":false,""sensor_type"":""""},{""port"":8,""is_open"":false,""sensor_type"":""""}]}",0,,,2019-11-20 03:31:44,,2019-11-19 05:19:34
1960,403999,prd_cb51000e-d98c-43d1-97ef-3142b0c84720,updated,2019-11-19 05:19:46,,"[""data.dimmers"",""data.sensors""]",active,LIGHT_20626,LIGHT,c4ef9f42d092244e9bf88d18,RF_868,3.0.0_003,are_dc1051b7-5a45-4477-b9e5-7ad68696bd20,POINT (0 0),00124b001c7348c0,20626,10,1,"{""light_type"":""street_light"",""dimmer_standard"":""0-10V"",""max_driver_dimmer"":170,""max_power"":50,""min_power"":5,""time_dimmer"":2000,""group"":60}","{""dimmers"":[160,255,255,255],""script"":""static"",""sensors"":[{""port"":5,""is_open"":true,""sensor_type"":""HUMIDITY"",""error"":26,""humidity"":""45.839996"",""temperature"":""30.618988""},{""port"":6,""is_open"":false,""sensor_type"":""""},{""port"":7,""is_open"":false,""sensor_type"":""""},{""port"":8,""is_open"":false,""sensor_type"":""""}]}",0,,,2019-11-20 03:31:44,,2019-11-19 05:19:46
1961,404000,prd_cb51000e-d98c-43d1-97ef-3142b0c84720,updated,2019-11-19 05:20:09,,"[""data.dimmers"",""data.sensors""]",active,LIGHT_20626,LIGHT,c4ef9f42d092244e9bf88d18,RF_868,3.0.0_003,are_dc1051b7-5a45-4477-b9e5-7ad68696bd20,POINT (0 0),00124b001c7348c0,20626,10,1,"{""light_type"":""street_light"",""dimmer_standard"":""0-10V"",""max_driver_dimmer"":170,""max_power"":50,""min_power"":5,""time_dimmer"":2000,""group"":60}","{""dimmers"":[160,255,255,255],""script"":""static"",""sensors"":[{""port"":5,""is_open"":true,""sensor_type"":""HUMIDITY"",""error"":26,""humidity"":""45.839996"",""temperature"":""30.598999""},{""port"":6,""is_open"":false,""sensor_type"":""""},{""port"":7,""is_open"":false,""sensor_type"":""""},{""port"":8,""is_open"":false,""sensor_type"":""""}]}",0,,,2019-11-20 03:31:44,,2019-11-19 05:20:09
1962,404001,prd_cb51000e-d98c-43d1-97ef-3142b0c84720,updated,2019-11-19 05:21:04,,"[""data.dimmers"",""data.sensors""]",active,LIGHT_20626,LIGHT,c4ef9f42d092244e9bf88d18,RF_868,3.0.0_003,are_dc1051b7-5a45-4477-b9e5-7ad68696bd20,POINT (0 0),00124b001c7348c0,20626,10,1,"{""light_type"":""street_light"",""dimmer_standard"":""0-10V"",""max_driver_dimmer"":170,""max_power"":50,""min_power"":5,""time_dimmer"":2000,""group"":60}","{""dimmers"":[160,255,255,255],""script"":""static"",""sensors"":[{""port"":5,""is_open"":true,""sensor_type"":""HUMIDITY"",""error"":26,""humidity"":""45.839996"",""temperature"":""30.618988""},{""port"":6,""is_open"":false,""sensor_type"":""""},{""port"":7,""is_open"":false,""sensor_type"":""""},{""port"":8,""is_open"":false,""sensor_type"":""""}]}",0,,,2019-11-20 03:31:44,,2019-11-19 05:21:04
1963,404002,prd_4d9cfe68-b01c-473b-a7b7-20ac7aac235e,updated,2019-11-19 05:21:21,,"[""online""]",active,PHOTO_200,PHOTO,74030b1220158e3b283e4af9,RF_868,3.0.0_002,,POINT (0.0001 0.001),00124b00168ac7d5,200,10,0,{},"{""error"":0,""photo"":0}",0,,,,,2019-11-19 05:21:21
1964,404003,prd_4d9cfe68-b01c-473b-a7b7-20ac7aac235e,updated,2019-11-19 05:21:21,,"[""online""]",active,PHOTO_200,PHOTO,74030b1220158e3b283e4af9,RF_868,3.0.0_002,,POINT (0.0001 0.001),00124b00168ac7d5,200,10,1,{},"{""error"":0,""photo"":267}",0,,,,,2019-11-19 05:21:21
1965,404004,prd_32d2fb4f-90f9-4a35-befa-c1fb74264ec1,updated,2019-11-19 05:21:30,,"[""data.states""]",active,RELAY_21262,RELAY,c4ef9f42d092244e9bf88d18,RF_868,3.0.0_002,,POINT (0 0),00124b001685001f,21262,10,1,"{""relay_type"":""relay_2ch""}","{""error"":0,""states"":[true,true,false,false]}",0,,,,2019-11-20 03:04:24,2019-11-19 05:21:30
